auction_id,model,variant_clean,is_highland,tax_type,is_accident_free,tire_strategy,has_hitch,autopilot,has_heatpump,mileage,age_at_auction_months,first_registration,end_time,final_price,status,number_of_bids,trust_tier
43a4a8ff-bcad-4d92-8164-441a5c6435a5,Model Y,my_lr,False,margin,False,4_summer,True,Standard,True,70800,46,2022-03-11,2026-01-14 10:00:00,,closed_no_bids,0,Tier 3
a8ca2b96-e649-46c5-9347-d646ea158ee8,Model Y,my_lr,False,margin,False,8_tires,True,Standard,True,45000,24,2024-01-12,2026-01-14 10:00:00,,closed_no_bids,0,Tier 3
9a4bdf4e-caae-4004-a50b-1274616fa088,Model 3,m3_p,False,margin,False,4_summer,False,FSD,False,71500,73,2019-12-05,2026-01-14 10:00:00,21700.0,closed_seller_declined,4,Tier 2
29eaaef2-82a1-4ee2-9719-9de6fd0d0f4d,Model 3,m3_p,False,margin,False,8_tires,True,Standard,False,110000,75,2019-09-23,2026-01-14 10:00:00,15000.0,closed_seller_declined,1,Tier 3
254af9ba-b7a9-4c8f-b359-ba52fdd41bae,Model 3,m3_sr,False,margin,True,4_summer,False,Standard,True,34185,36,2022-12-20,2026-01-14 10:00:00,23700.0,closed_seller_declined,4,Tier 2
3d83b7a4-54ac-4dfb-a46d-3b18735889fe,Model 3,m3_sr,False,margin,True,8_tires,False,Standard,True,21000,41,2022-08-01,2026-01-14 10:00:00,25600.0,closed_seller_accepted,5,Tier 1
b0bd5635-ea2f-4733-9173-7f0dff8069b3,Model Y,my_lr,False,margin,False,8_tires,True,Standard,True,26500,29,2023-07-26,2026-01-13 10:00:00,35300.0,closed_seller_accepted,7,Tier 1
cb502311-203d-4605-bfe8-6d4394ed5785,Model 3,m3_p,False,margin,False,4_winter,False,Standard,False,57400,64,2020-09-11,2026-01-14 10:00:00,,closed_no_bids,0,Tier 3
ea162d1e-55f0-4eb6-9be3-1ab5b8aaebf7,Model 3,m3_lr,False,vat,True,8_tires,True,Standard,False,38838,65,2020-08-13,2026-01-13 10:00:00,19200.0,closed_seller_declined,6,Tier 2
c76a12e5-5aa7-459a-9c59-7e2023274570,Model 3,m3_p,False,margin,True,8_tires,False,EAP,True,52888,51,2021-09-23,2026-01-13 10:00:00,27100.0,closed_seller_accepted,5,Tier 1
e53b17e0-76de-4007-bbb5-b663b499a71d,Model Y,my_lr,False,margin,True,8_tires,False,EAP,True,60005,23,2024-02-14,2026-01-14 10:00:00,32800.0,closed_seller_accepted,5,Tier 1
8273e9cd-6784-4e28-8512-020678144c0c,Model 3,m3_p,False,vat,True,4_summer,False,FSD,True,12000,31,2023-06-06,2026-01-11 09:00:00,,cancelled,0,Tier 3
5f91a952-3ef4-4594-8e2a-6cccf02e2c01,Model Y,my_lr,False,margin,False,4_winter,True,Standard,True,45000,25,2023-11-23,2026-01-13 10:00:00,35200.0,closed_seller_declined,2,Tier 2
5c243e71-62d6-4a27-ad73-8aabb30c237c,Model Y,my_lr,False,margin,True,8_tires,True,EAP,True,89500,37,2022-12-06,2026-01-13 10:00:00,30100.0,closed_seller_declined,4,Tier 2
3a79a7ff-e119-4869-ae55-ba8f9ed96dbd,Model 3,m3_p,False,margin,False,8_tires,False,Standard,True,37000,47,2022-02-03,2026-01-13 10:00:00,31600.0,closed_seller_declined,5,Tier 2
9e522357-2f3e-4185-a4aa-a51ed83de0cd,Model Y,my_p,False,vat,False,8_tires,True,Standard,True,24500,18,2024-06-26,2026-01-12 10:00:00,33300.0,closed_seller_declined,8,Tier 2
e3723a85-b9c7-44c8-b53c-f0c48fd3bf2b,Model 3,m3_sr,False,margin,True,8_tires,False,Standard,True,55495,38,2022-11-11,2026-01-12 10:00:00,23400.0,closed_seller_declined,7,Tier 2
8859fdc4-381b-400f-8679-e89444c73149,Model 3,m3_lr,False,margin,False,4_winter,True,Standard,True,73998,50,2021-11-11,2026-01-12 10:00:00,23200.0,closed_seller_accepted,2,Tier 1
8023da8e-465c-4c0c-ab3a-a6b08852d362,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,55000,32,2023-04-18,2026-01-12 10:00:00,32300.0,closed_seller_declined,8,Tier 2
7f0ceb8e-1a17-4f4f-9547-708a5e55f292,Model 3,m3_sr,False,margin,True,8_tires,True,Standard,True,12354,36,2022-12-14,2026-01-12 10:00:00,25700.0,closed_seller_declined,8,Tier 2
82fcbb50-8cec-4125-acdd-7455f0b29adc,Model 3,m3_p,False,margin,False,4_winter,False,Standard,True,79500,45,2022-03-28,2026-01-12 10:00:00,31600.0,closed_seller_declined,4,Tier 2
5ef666a8-fa6d-4063-b5cd-55666e48ea58,Model 3,m3_lr,False,margin,True,4_winter,False,Standard,True,45448,49,2021-12-02,2026-01-12 10:00:00,24400.0,closed_seller_declined,6,Tier 2
e3bbc04a-2a3b-49be-89cc-ebed4c020a87,Model 3,m3_lr,False,vat,False,8_tires,False,Standard,True,89532,46,2022-02-14,2026-01-12 10:00:00,17400.0,closed_seller_accepted,2,Tier 1
66f1fc00-265f-4e95-b3d2-9f022003041b,Model Y,my_p,False,margin,True,4_summer,False,EAP,True,65800,43,2022-06-10,2026-01-09 10:00:00,31900.0,closed_seller_declined,5,Tier 2
b915f0a7-932a-4abd-91e3-16833e6408d7,Model 3,m3_sr,True,margin,True,8_tires,False,EAP,True,13179,9,2025-04-01,2026-01-09 10:00:00,36500.0,closed_seller_declined,8,Tier 2
2421fac7-b538-4131-8469-88e586edd81c,Model 3,m3_lr,False,vat,False,4_winter,True,Standard,True,113542,55,2021-05-25,2026-01-09 10:00:00,16200.0,closed_seller_accepted,4,Tier 1
3f8623d0-3840-49b5-b574-dcb10f9362c5,Model 3,m3_p,False,vat,False,4_summer,False,Standard,True,41900,45,2022-03-24,2026-01-09 10:00:00,24200.0,closed_seller_declined,8,Tier 2
25fe6c19-84da-41f3-98db-2b060bcdfe28,Model Y,my_p,False,vat,True,4_winter,True,Standard,True,55000,37,2022-12-07,2026-01-09 10:00:00,27600.0,closed_seller_declined,6,Tier 2
13cabdb2-cf70-479e-af28-a17aa71481e2,Model 3,m3_sr,True,margin,True,8_tires,True,Standard,True,33983,11,2025-01-31,2026-01-09 10:00:00,32100.0,closed_seller_declined,9,Tier 2
4c20f8f8-6d5a-4896-bfc2-69cbaaed46c6,Model Y,my_sr,False,margin,True,4_summer,True,Standard,True,57100,34,2023-03-02,2026-01-09 10:00:00,28200.0,closed_seller_declined,4,Tier 2
8d01b7b2-a4c8-4e4f-bf12-d7c187b43406,Model 3,m3_lr,False,margin,False,8_tires,False,Standard,False,107500,82,2019-03-01,2026-01-09 10:00:00,14500.0,closed_seller_declined,1,Tier 3
4fa2550c-4910-49bd-8541-ae5a4143ff85,Model 3,m3_sr,True,margin,True,8_tires,False,EAP,True,13179,9,2025-04-01,2026-01-08 10:00:00,29100.0,cancelled,3,Tier 3
66fb34cf-56a4-481e-a3ec-0cb10b49dbd7,Model Y,my_p,False,vat,True,4_summer,True,FSD,True,97231,39,2022-09-28,2026-01-08 10:00:00,22800.0,closed_seller_declined,4,Tier 2
e63ef65d-11ab-4ac7-92d5-231dd487f842,Model 3,m3_sr,False,margin,True,4_all_season,False,EAP,True,67942,54,2021-06-17,2026-01-08 10:00:00,19500.0,closed_seller_accepted,5,Tier 1
775a77bc-cafb-4c9f-9634-a7d1adb82cc1,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,100178,46,2022-03-09,2026-01-09 10:00:00,27100.0,closed_seller_accepted,4,Tier 1
055545ff-7005-4eb5-a410-2a7b8fa0a081,Model 3,m3_sr,True,vat,True,4_all_season,False,Standard,True,53000,12,2025-01-07,2026-01-08 10:00:00,23800.0,closed_seller_declined,9,Tier 2
f9000a4c-b337-404d-bd17-15eee071bdd2,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,52000,43,2022-06-08,2026-01-08 10:00:00,30800.0,closed_seller_accepted,8,Tier 1
25068c92-1d6e-4f7a-93f8-db09b97b6e02,Model 3,m3_p,False,margin,False,4_winter,False,Standard,False,57400,63,2020-09-11,2026-01-08 10:00:00,19000.0,closed_seller_declined,1,Tier 3
a441741b-0481-4fb1-bfea-59246196d091,Model 3,m3_sr,False,margin,False,8_tires,False,Standard,True,30023,37,2022-12-01,2026-01-07 10:00:00,25400.0,closed_seller_declined,6,Tier 2
c3c731d1-96a2-465b-a276-2a9d56fb0a7b,Model Y,my_lr,False,margin,False,4_all_season,False,Standard,True,51000,49,2021-12-07,2026-01-07 10:00:00,,closed_no_bids,0,Tier 3
bb76ad6b-0ab9-4c50-a006-3ee05e52e44d,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,49400,36,2022-12-29,2026-01-07 10:00:00,32100.0,closed_seller_declined,8,Tier 2
1e41149b-6313-4fa0-a756-2b503ca04bc0,Model 3,m3_lr,False,vat,False,8_tires,False,FSD,True,85271,61,2020-11-16,2026-01-07 10:00:00,16400.0,closed_seller_declined,2,Tier 2
0bc3ac9f-76d4-4f45-a768-5d4c97e499a4,Model 3,m3_p,False,vat,True,8_tires,False,EAP,True,53054,39,2022-09-26,2026-01-07 10:00:00,25200.0,closed_seller_accepted,8,Tier 1
6ede1461-a577-4c31-948a-9ea021025da0,Model 3,m3_sr,False,margin,False,4_all_season,False,Standard,True,28500,38,2022-10-24,2026-01-06 10:00:00,25400.0,closed_seller_declined,5,Tier 2
6f1096a4-6577-4ade-803d-df0354b233f5,Model Y,my_lr,False,margin,True,4_summer,False,Standard,True,21543,25,2023-12-03,2026-01-05 10:00:00,36200.0,closed_seller_declined,9,Tier 2
bcf23c6b-6757-4f3e-9cc9-c86ce192914f,Model Y,my_lr,False,margin,False,8_tires,False,Standard,True,45000,47,2022-02-02,2026-01-05 10:00:00,29100.0,closed_seller_accepted,6,Tier 1
9176f0bd-a2fb-4304-a3db-41e12770cccd,Model 3,m3_lr,False,margin,True,8_tires,True,EAP,True,62000,40,2022-08-30,2026-01-05 10:00:00,27300.0,closed_seller_declined,8,Tier 2
fbd7c870-c88f-4f59-81ba-369771d17f0a,Model Y,my_lr,False,margin,False,4_winter,True,Standard,True,75000,39,2022-09-20,2026-01-02 10:00:00,28500.0,closed_seller_declined,3,Tier 2
28ca878f-1f65-41d3-a815-d349369c3ee8,Model 3,m3_p,False,margin,False,4_summer,False,FSD,True,40066,36,2022-12-19,2026-01-05 10:00:00,31200.0,closed_seller_declined,8,Tier 2
aae5bfc4-0380-4b29-95bf-84175c38a6c4,Model 3,m3_p,False,margin,True,4_summer,False,Standard,True,59000,39,2022-09-08,2026-01-02 10:00:00,26700.0,closed_seller_declined,2,Tier 2
8b358ba9-4075-45b2-8cba-af516213cd99,Model Y,my_lr,False,vat,True,4_all_season,False,Standard,True,42570,40,2022-09-01,2026-01-02 10:00:00,26400.0,closed_seller_declined,4,Tier 2
42ee46ca-5787-4413-98ae-2b152d296a1a,Model Y,my_p,False,vat,True,4_winter,True,Standard,True,55000,36,2022-12-07,2025-12-30 10:00:00,32600.0,closed_seller_declined,3,Tier 2
ff468c27-fed3-4186-b05e-3596754f0779,Model Y,my_lr,False,margin,False,8_tires,False,Standard,True,40500,48,2021-12-06,2025-12-30 10:00:00,26100.0,closed_seller_accepted,3,Tier 1
2d0cae79-4310-4648-af4e-555c454121f8,Model 3,m3_p,False,margin,True,8_tires,False,Standard,True,98800,34,2023-02-15,2025-12-30 10:00:00,24700.0,closed_seller_declined,1,Tier 3
308e03e7-b9b9-4aad-95b4-5933f9fa6eff,Model Y,my_lr,False,margin,True,4_all_season,True,Standard,True,16117,25,2023-10-31,2025-12-30 10:00:00,35700.0,closed_seller_declined,6,Tier 2
8ccc332e-f993-4319-b4cd-bce21005d1f5,Model 3,m3_p,False,margin,True,8_tires,False,FSD,False,139500,75,2019-09-27,2025-12-30 10:00:00,17700.0,closed_seller_declined,2,Tier 2
a00352fb-7d17-4c43-85f9-bff6fee5334f,Model Y,my_lr,False,margin,True,4_winter,False,Standard,True,35500,39,2022-09-16,2025-12-30 10:00:00,31200.0,closed_seller_declined,3,Tier 2
259983e2-14f4-404b-a8ea-785bad46f8b5,Model 3,m3_lr,False,margin,False,4_summer,True,EAP,False,73290,77,2019-07-25,2025-12-30 10:00:00,,closed_no_bids,0,Tier 3
1c2863c1-b119-4280-b1de-d2fa443dd648,Model Y,my_lr,False,margin,True,4_all_season,True,Standard,True,49000,30,2023-06-26,2025-12-29 10:00:00,32400.0,closed_seller_accepted,4,Tier 1
69ca976b-bc33-4dbf-9208-c462bc5e8ad5,Model 3,m3_sr,False,margin,True,8_tires,False,Standard,True,34287,37,2022-11-02,2025-12-29 10:00:00,24100.0,closed_seller_declined,6,Tier 2
e470dd8f-69bc-451f-853c-4d9befe915f1,Model 3,m3_lr,False,margin,False,4_summer,True,EAP,False,73290,77,2019-07-25,2025-12-29 10:00:00,,cancelled,0,Tier 3
06322021-1404-482b-a875-5fff708a563d,Model Y,my_lr,False,margin,True,4_all_season,True,Standard,True,48000,29,2023-06-26,2025-12-23 10:00:00,,closed_no_bids,0,Tier 3
5a39c11d-72b8-4533-a074-c03e9f45035d,Model Y,my_p,False,margin,False,4_summer,False,Standard,True,37000,36,2022-12-23,2025-12-29 10:00:00,32200.0,closed_seller_declined,1,Tier 3
bb05a9e7-fd41-4bc2-bc16-400cd8d3b0a0,Model Y,my_p,False,margin,True,4_all_season,False,Standard,True,92220,44,2022-04-19,2025-12-29 10:00:00,28100.0,closed_seller_declined,3,Tier 2
e3b5dc01-9621-4e0d-9bff-d73ae8852b1d,Model 3,m3_lr,False,margin,False,8_tires,True,EAP,True,129000,60,2020-11-23,2025-12-23 10:00:00,,closed_no_bids,0,Tier 3
5e1eaba3-c7e4-482d-99f2-ee8777e622d9,Model Y,my_sr,False,margin,False,4_summer,False,Standard,True,46000,30,2023-06-01,2025-12-29 10:00:00,26800.0,closed_seller_accepted,2,Tier 1
33327372-34d3-4d2f-8f7e-d1ffbacda458,Model 3,m3_sr,False,margin,True,4_all_season,False,Standard,True,26932,37,2022-11-07,2025-12-23 10:00:00,23600.0,closed_seller_declined,3,Tier 2
e363b8a1-5da6-452c-8df7-18ffafa4a6f0,Model Y,my_sr,False,vat,True,4_all_season,False,Standard,True,45000,34,2023-02-22,2025-12-23 10:00:00,25100.0,closed_seller_declined,3,Tier 2
7b0560d5-8c3d-405a-9ffc-b8d573aa76e9,Model 3,m3_sr,False,margin,True,8_tires,True,Standard,True,25611,28,2023-08-16,2025-12-23 10:00:00,25000.0,closed_seller_accepted,2,Tier 1
eacf8327-5b43-473e-9608-484303431987,Model 3,m3_p,False,vat,False,8_tires,False,Standard,True,102000,28,2023-08-11,2025-12-23 10:00:00,,closed_no_bids,0,Tier 3
df46f365-1005-4628-81d6-a6b0a322581d,Model 3,m3_sr,False,vat,False,8_tires,True,Standard,True,76500,45,2022-02-23,2025-12-22 10:00:00,18200.0,closed_seller_declined,4,Tier 2
fd2c8f6f-e318-44aa-8d99-fe01ced97280,Model Y,my_sr,False,vat,False,4_all_season,False,Standard,True,39620,29,2023-06-29,2025-12-19 10:00:00,22200.0,closed_seller_declined,3,Tier 2
f05991bd-e05f-456b-9757-fea11f364733,Model 3,m3_p,False,margin,True,8_tires,False,Standard,True,13500,53,2021-07-19,2025-12-19 10:00:00,29700.0,closed_seller_accepted,2,Tier 1
598188c2-6ebf-4c0d-9402-4b86c00354cf,Model 3,m3_p,False,vat,False,4_summer,False,Standard,True,38600,39,2022-09-09,2025-12-19 10:00:00,21300.0,closed_seller_declined,1,Tier 3
ffd30e99-cb6a-40a8-b4dd-6019e846d31f,Model 3,m3_sr,False,margin,False,8_tires,True,Standard,True,96000,29,2023-06-26,2025-12-19 10:00:00,21200.0,closed_seller_declined,1,Tier 3
d8b7189f-145a-4337-a389-320e03f0ab77,Model Y,my_lr,False,margin,False,8_tires,False,Standard,True,51279,34,2023-01-23,2025-12-19 10:00:00,30000.0,closed_seller_declined,1,Tier 3
2dec41be-b397-44dc-abae-90e2bfb8ec7b,Model 3,m3_sr,False,margin,True,8_tires,False,Standard,True,41000,48,2021-12-10,2025-12-18 10:00:00,22600.0,closed_seller_accepted,4,Tier 1
01606359-b333-4dc5-8fd7-9934cba1a398,Model 3,m3_lr,False,margin,False,8_tires,False,FSD,False,104911,81,2019-03-08,2025-12-18 10:00:00,,closed_no_bids,0,Tier 3
edb7929e-a422-4c99-a9f5-8736d30e8fe4,Model Y,my_lr,False,margin,True,4_all_season,True,EAP,True,28500,31,2023-05-11,2025-12-18 10:00:00,33600.0,closed_seller_accepted,5,Tier 1
a4dc8473-ea22-4a18-a438-58bb5a72fd3c,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,20168,26,2023-09-21,2025-12-18 10:00:00,34000.0,closed_seller_declined,5,Tier 2
ba42b0e4-7ab5-44d0-91e0-91b04975061f,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,55000,32,2023-04-18,2025-12-18 10:00:00,30200.0,closed_seller_declined,4,Tier 2
2d781556-c3b9-45a4-a947-7720a88ea9e2,Model 3,m3_sr,False,margin,True,8_tires,True,Standard,True,12354,36,2022-12-14,2025-12-17 10:00:00,26100.0,closed_seller_declined,8,Tier 2
90e4f421-78c4-4b3d-9b51-2cb7d71905d7,Model Y,my_sr,False,vat,True,8_tires,False,Standard,True,28500,14,2024-09-27,2025-12-16 10:00:00,28000.0,closed_seller_declined,5,Tier 2
46d12f34-4b8c-42fc-bd21-a3c328c4b90c,Model Y,my_lr,False,vat,True,4_summer,True,Standard,True,49000,23,2024-01-03,2025-12-16 10:00:00,31000.0,closed_seller_accepted,5,Tier 1
327bbcf3-5830-4ab5-801b-af724ab39109,Model 3,m3_sr,False,margin,False,4_summer,True,Standard,False,142000,60,2020-11-26,2025-12-17 10:00:00,14200.0,closed_seller_accepted,2,Tier 1
2e4f5859-4775-4c3f-bfbc-ba01508602ce,Model 3,m3_lr,False,margin,False,8_tires,False,FSD,False,48300,68,2020-04-04,2025-12-16 10:00:00,22200.0,closed_seller_accepted,5,Tier 1
a3a06200-5a86-4173-aaeb-77a83c144453,Model 3,m3_p,False,vat,False,4_summer,False,Standard,True,41900,44,2022-03-24,2025-12-16 10:00:00,25000.0,closed_seller_declined,5,Tier 2
09b3673f-7ba1-4bc5-af00-fd2f01af7aa6,Model Y,my_lr,False,margin,False,8_tires,False,Standard,True,34200,33,2023-02-20,2025-12-15 10:00:00,32200.0,closed_seller_accepted,3,Tier 1
964a461c-b7b1-4bae-84ef-f0dd0338af95,Model 3,m3_lr,False,margin,True,8_tires,True,Standard,True,132000,54,2021-06-07,2025-12-15 10:00:00,20300.0,closed_seller_declined,2,Tier 2
6c2e650d-eb1d-4f3a-a8bd-d2f5e1354d27,Model Y,my_p,False,vat,True,8_tires,False,Standard,True,31000,38,2022-09-27,2025-12-15 10:00:00,26100.0,closed_seller_declined,4,Tier 2
95bb9058-3595-4a1b-aa14-010d95eb235c,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,78000,35,2022-12-23,2025-12-12 10:00:00,28400.0,closed_seller_declined,4,Tier 2
34c6de74-14a5-4301-bdf4-cce1952a559c,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,100178,45,2022-03-09,2025-12-12 10:00:00,26600.0,closed_seller_declined,3,Tier 2
c46aaf2b-0996-4ca8-92b0-667c7b64a0ff,Model Y,my_lr,False,margin,False,8_tires,True,Standard,True,86000,41,2022-06-21,2025-12-12 10:00:00,27800.0,closed_seller_declined,2,Tier 2
263c391b-5700-4493-8003-8a7b19e37adb,Model Y,my_lr,False,vat,True,4_winter,False,Standard,True,58600,38,2022-09-15,2025-12-12 10:00:00,22200.0,closed_seller_declined,4,Tier 2
55451293-2a48-4017-8bcf-9f3dcf61c4b9,Model Y,my_p,False,margin,True,4_summer,True,Standard,True,54500,40,2022-08-11,2025-12-12 10:00:00,31700.0,closed_seller_declined,4,Tier 2
fcdd36dc-eaa9-4c43-a739-d6285a48506f,Model 3,m3_sr,False,margin,False,4_all_season,True,Standard,True,118000,59,2020-12-15,2025-12-12 10:00:00,14200.0,closed_seller_declined,1,Tier 3
edd3421d-e065-400d-a46c-f216c527ad87,Model 3,m3_lr,False,margin,True,8_tires,False,Standard,True,50500,34,2023-01-24,2025-12-11 10:00:00,28400.0,closed_seller_declined,6,Tier 2
7f968c09-638f-4359-94e1-dc9ba4a17255,Model Y,my_lr,False,margin,True,8_tires,True,Standard,True,40500,38,2022-09-26,2025-12-11 10:00:00,31200.0,closed_seller_declined,5,Tier 2
f5fe5e59-a6f0-4790-86d1-43b19b41abd6,Model Y,my_lr,False,margin,False,4_summer,False,Standard,True,9850,24,2023-11-16,2025-12-11 10:00:00,34200.0,closed_seller_declined,2,Tier 2
c7804b0f-7c85-4415-b306-95585456bc82,Model 3,m3_p,False,margin,True,4_summer,False,Standard,True,21940,45,2022-02-28,2025-12-11 10:00:00,31000.0,closed_seller_accepted,5,Tier 1
97ddfa05-c9ef-48f6-ab63-fc65dd64184f,Model 3,m3_sr,False,margin,False,4_winter,False,Standard,True,75000,34,2023-02-02,2025-12-11 10:00:00,,closed_no_bids,0,Tier 3
5865cf1a-c92f-47d1-ad1e-bb3b953099bd,Model 3,m3_sr,False,margin,True,4_summer,False,Standard,True,49720,46,2022-02-09,2025-12-10 10:00:00,23000.0,closed_seller_declined,4,Tier 2
92366bc0-a929-4096-82c7-f71b9595d48b,Model Y,my_p,False,margin,True,8_tires,True,Standard,True,50000,23,2023-12-13,2025-12-10 10:00:00,35100.0,closed_seller_declined,5,Tier 2
724e24d0-ffde-49a6-8062-259dc2def238,Model Y,my_lr,False,margin,False,8_tires,False,Standard,True,63500,45,2022-03-01,2025-12-11 10:00:00,29000.0,closed_seller_declined,4,Tier 2
62f00727-af07-4c49-b8e2-caff7d35e046,Model 3,m3_sr,False,margin,False,8_tires,True,Standard,True,114000,57,2021-02-16,2025-12-10 10:00:00,16600.0,closed_seller_accepted,1,Tier 1
c2db4ad0-70a1-4168-98cd-a81b70decf1f,Model Y,my_sr,False,margin,True,8_tires,False,Standard,True,41000,21,2024-02-19,2025-12-10 10:00:00,29400.0,closed_seller_declined,3,Tier 2
58d9b7f1-a71e-4ea8-9fef-df24ed4cdb25,Model Y,my_lr,False,margin,True,4_all_season,False,Standard,True,43623,33,2023-02-24,2025-12-10 10:00:00,30100.0,closed_seller_accepted,5,Tier 1
5f1a9b23-c9b5-490a-8bbf-56917d139dce,Model Y,my_lr,False,vat,False,8_tires,False,Standard,True,70558,35,2022-12-16,2025-12-10 10:00:00,23100.0,closed_seller_accepted,1,Tier 1
fe07013f-5519-4520-a752-851ead9e72bc,Model 3,m3_p,False,margin,False,8_tires,False,Standard,True,44000,45,2022-03-09,2025-12-10 10:00:00,28400.0,closed_seller_declined,4,Tier 2
1c383d20-1dc3-4003-85fb-a8531d377d93,Model 3,m3_sr,False,margin,True,4_summer,False,Standard,True,29200,35,2022-12-15,2025-12-09 10:00:00,25100.0,closed_seller_declined,6,Tier 2
daf87895-cc31-4177-88ab-9046aa3e0244,Model 3,m3_sr,False,margin,False,4_summer,False,EAP,True,39900,36,2022-11-10,2025-12-09 10:00:00,24200.0,closed_seller_accepted,3,Tier 1
f46704b7-70a6-4d50-8c4d-0daca915f3e2,Model 3,m3_lr,False,margin,False,8_tires,False,Standard,True,45886,45,2022-02-25,2025-12-09 10:00:00,26800.0,closed_seller_accepted,2,Tier 1
9831b8b6-6c1f-4a3f-8be6-9a4e531d14a2,Model 3,m3_sr,False,margin,False,8_tires,False,Standard,True,52541,35,2022-12-12,2025-12-09 10:00:00,21700.0,closed_seller_declined,2,Tier 2
c7447f6f-a42d-4ce5-a0db-f3bc36baecb8,Model 3,m3_lr,False,margin,False,4_all_season,True,EAP,False,75444,62,2020-09-29,2025-12-09 10:00:00,,closed_no_bids,0,Tier 3
e11df597-c3b2-4c35-8119-a082c3214e33,Model Y,my_p,False,vat,False,8_tires,False,Standard,True,59900,41,2022-06-30,2025-12-09 10:00:00,,closed_no_bids,0,Tier 3
b4f2b0be-77d4-4ac8-b6c4-d7bde1cee767,Model Y,my_lr,False,vat,True,4_summer,False,Standard,True,36000,35,2022-12-22,2025-12-08 10:00:00,26300.0,closed_seller_declined,4,Tier 2
21c6f9dc-ee27-4c48-97df-3e9b9a5ba3d3,Model Y,my_lr,False,margin,True,8_tires,False,Standard,True,57500,35,2022-12-22,2025-12-08 10:00:00,30800.0,closed_seller_declined,3,Tier 2
a2a07e08-7308-4a6b-8527-3633819e507f,Model Y,my_lr,False,margin,True,4_summer,False,Standard,True,25814,44,2022-03-14,2025-12-08 10:00:00,30500.0,closed_seller_declined,4,Tier 2
e6ac48a3-f1c0-43bf-bd62-ef881138da97,Model 3,m3_lr,False,margin,False,4_summer,False,EAP,False,134400,80,2019-03-27,2025-12-08 10:00:00,17200.0,closed_seller_declined,2,Tier 2
df9d42e8-c943-469d-a24b-5e483a5ab55b,Model 3,m3_p,False,vat,True,4_all_season,False,Standard,True,79815,44,2022-03-22,2025-12-05 10:00:00,21800.0,closed_seller_accepted,3,Tier 1
71ce56eb-7b57-4b88-a9ec-43af2fd0afe2,Model Y,my_lr,False,margin,True,8_tires,True,Standard,True,72500,34,2023-02-02,2025-12-05 10:00:00,32000.0,closed_seller_declined,4,Tier 2
8ef2bc26-a880-406b-9222-7df1a42d8b2b,Model 3,m3_lr,False,vat,False,8_tires,False,Standard,True,42634,32,2023-03-20,2025-12-05 10:00:00,25200.0,closed_seller_declined,1,Tier 3
d58ba708-b9e1-4490-b04e-1498972e0741,Model Y,my_p,False,vat,False,8_tires,True,Standard,True,70145,38,2022-09-09,2025-12-05 10:00:00,25300.0,closed_seller_declined,3,Tier 2
6010471b-626e-4517-be30-e588ae83602d,Model Y,my_sr,False,margin,False,4_all_season,True,Standard,True,52962,33,2023-02-21,2025-12-04 10:00:00,26500.0,closed_seller_declined,3,Tier 2
fb46bf40-f8aa-46d1-8aa4-d7ecc04b169c,Model Y,my_lr,False,vat,True,4_winter,True,Standard,True,47500,29,2023-06-09,2025-12-04 10:00:00,25200.0,closed_seller_declined,3,Tier 2
52429e42-7480-4afc-b8c4-f06725dcd8ae,Model Y,my_p,False,margin,True,8_tires,True,Standard,True,62500,23,2023-12-29,2025-12-04 10:00:00,35500.0,closed_seller_accepted,3,Tier 1
3a15ab84-a033-4db4-96dc-e7c0462a180d,Model 3,m3_lr,False,vat,False,8_tires,False,Standard,False,190000,62,2020-09-29,2025-12-04 10:00:00,10500.0,closed_seller_declined,1,Tier 3
c16f3102-a9b8-462a-8c8b-326e8d8bf768,Model 3,m3_lr,False,margin,True,8_tires,False,EAP,True,68800,45,2022-02-22,2025-12-04 10:00:00,25200.0,closed_seller_declined,5,Tier 2
5eb9326e-ae0a-4af6-9c47-c48d216e3387,Model Y,my_lr,False,vat,True,8_tires,True,Standard,True,81000,44,2022-03-21,2025-12-04 10:00:00,22600.0,closed_seller_accepted,1,Tier 1
918ae6bd-80fa-44a5-a299-a90e0c5a57ef,Model Y,my_lr,False,margin,False,8_tires,False,Standard,True,42787,38,2022-09-26,2025-12-04 10:00:00,30400.0,closed_seller_accepted,2,Tier 1
80c50dd5-336f-4bc1-b18d-6b87205131c8,Model 3,m3_p,False,vat,False,8_tires,False,Standard,True,115000,59,2020-12-09,2025-12-04 10:00:00,17200.0,closed_seller_accepted,2,Tier 1
e1d02d8d-3c8a-4af3-9704-8fb2eb064e3d,Model 3,m3_sr,False,vat,True,4_summer,False,Standard,True,89589,33,2023-02-23,2025-12-03 10:00:00,17700.0,closed_seller_declined,2,Tier 2
e24463a2-c875-4524-8093-0921204ce096,Model 3,m3_p,False,margin,True,8_tires,False,EAP,True,94000,33,2023-02-27,2025-12-03 10:00:00,28300.0,closed_seller_accepted,4,Tier 1
